policyNo,certNo,customerId
9011,03962025,316594
9011,03962051,1103109
9011,03962189,8611977
9011,03962279,3078100
9011,03962291,7961605
9011,03962608,1517527
9011,03962674,7899070
9011,03963073,1881638
9011,03963243,4007489
9011,03963333,4267153
9011,03963473,5161043
9011,03963634,8042781
9011,03963761,3200605
9011,03963899,4857419
9011,03963919,6785959
9011,03963971,8696305
9011,03964383,783695
9011,03964385,6896157
9011,03964387,3665510
9011,03964395,9956030
9011,03964397,8536081
9012,00446011,4044055
9012,00454833,9428873
9012,00454859,2835150
9012,00454877,1627007
9012,00456382,3352396
9012,00456620,3061235
9012,00456699,3503622
9012,00456819,3871120
9012,00456827,3831793
9012,00457274,5364611
9012,00457307,4789218
9012,00457839,6049037
9012,00457845,6008683
9012,00457953,4655939
9012,00458014,5760964
9012,00458252,9153233
9012,00458528,2809343
9012,00459178,1745997
9012,00459271,1515014
9012,00459384,9793817
9012,00459454,2375912
9012,00460241,6688940
9012,00460614,4450598
9012,00460698,4166885
9012,00460844,4954692
9012,00460852,4883346
9012,00460855,4836848
9012,00460860,4758754
9012,00460863,4700508
9012,00460969,1109769
9012,00461105,951401
9012,00461267,737543
9012,00461452,602763
9012,00461759,576965
9012,00461828,2537744
9012,00462299,9291457
9012,00462407,7513376
9012,00462698,9964900
9012,00463382,3171179
9012,00463416,2823522
9012,00463560,7504498
9012,00463588,3466205
9012,00463734,2399820
9012,00463745,2358572
9012,00463828,9969580
9012,00463911,2628203
9012,00464023,2447364
9012,00464036,1992255
9012,00464068,8393465
9012,00464117,4013279
9012,00464121,7900355
9012,00464127,10500896
9012,00464128,10496644
9012,00464130,10468477
9012,00464131,10419989
9012,00468985,4175830
9012,00469121,3902358
9012,02160912,3504766
9012,02160913,5933512
9012,02160914,2874010
9012,02160915,860457
9012,03454331,9887669
9012,03817060,2685900
9012,03817342,4226150
9012,03817353,3989020
9012,03817405,3547135
9012,03817583,3822890
9012,03817675,3219425
9012,03817689,3143491
9012,03817865,4044055
9012,03818113,9423605
9012,03818152,5251919
9012,03818217,10390936
9012,03818484,5529761
9012,03818487,5474274
9012,03818498,5027157
9012,03818614,4758754
9012,03818652,9109834
9012,03818700,2895343
9012,03818750,2865986
9012,03818781,2814969
9012,03818790,2719981
9012,03818806,4109040
9012,03818813,3977507
9012,03818815,3903852
9012,03818948,2362167
9012,03819195,1563130
9012,03819263,7441366
9012,03819421,2166335
9012,03819422,1778721
9012,03819423,7597952
9012,03819424,5048808
9012,03819689,5136096
9012,03819750,8406577
9012,03819774,3547135
9012,03819830,6980701
9012,03819905,3415762
9012,03819932,3813569
9012,03819933,3033780
9012,03819935,2981671
9012,03819936,2979347
9012,03819938,2922634
9012,03819941,2865986
9012,03820145,7294750
9013,00452411,8590516
9013,00452517,8840193
9013,00452605,5053882
9013,00452666,2399820
9013,00454633,8644809
9013,00454699,10389338
9013,00454731,8291423
9013,00464511,3209669
9013,00464634,3972622
9013,00464670,3831793
9013,00464812,2920702
9013,00467065,2983358
9013,00467654,5089845
9013,00467679,4655939
9013,00467682,7952739
9013,00467699,8659727
9013,00467706,6008683
9013,00467731,7925998
9013,00467739,5364611
9013,00468004,2956905
9013,00468124,2919840
9013,00468282,2537744
9013,00468575,5576388
9013,00468590,3352396
9013,00468669,2940605
9013,00468672,5519461
9013,00468682,1745997
9013,00468683,1744865
9013,02160907,4865516
9013,02160908,5169277
9013,02160909,10378538
9013,02160910,6497702
9013,02160911,3729133
9013,03820333,9631216
9013,03820368,10419989
9013,03820426,8452828
9013,03820613,3822890
9013,03820630,3143491
9013,03820632,3061235
9013,03821188,8644305
9013,03821326,4797090
9013,03821484,2814969
9013,03822253,3903852
9013,03822301,3972622
9013,03822389,3946345
9013,03822472,3736426
9013,03822574,9620317
9013,03822634,4516028
9013,03822641,4268825
9013,03822750,9542094
9013,03822751,9449501
9013,03822752,9423605
9013,03822753,9401716
9013,03822754,9355581
9013,03822827,3766898
9013,03823203,9614519
9013,03823875,1890628
9013,03824088,1869623
9013,03824260,1672297
9013,03824449,4836848
9013,03824450,4815863
9013,03824459,3598028
9013,03824481,1990871
9013,03824678,3209669
9013,03824807,2652538
9013,03824897,3785652
9013,03825064,3972622
9013,03825143,3380155
9013,03825235,4036859
9013,03825329,3834075
9013,03825395,3468956
9013,03825759,6022653
9013,03825985,5314293
9013,03826126,5958499
9013,03826204,7053904
9013,03826211,6167077
9013,03826329,8579233
9013,03826405,4086558
9013,03826451,3043234
9013,03826593,2809343
9013,03826625,3125160
9013,03826834,2895343
9013,03826912,2920702
9013,03827048,2865986
9013,03827206,2694121
9013,03827286,2557303
9013,03827306,4649161
9013,03827544,3506983
9013,03827687,3831793
9013,03827818,3496550
9013,03827823,3195020
9013,03827831,5491177
9013,03827832,5259192
9013,03827840,5947711
9013,03827919,4612815
9013,03828233,9811752
9013,03828823,3518436
9013,03828880,2822867
9013,03828891,2436922
9013,03829072,8403195
9013,03829182,2834609
9013,03829198,4044055
9013,03829208,2543741
9013,03829359,4815863
9013,03829506,2865986
9014,01545469,8403954
9014,01545480,9034317
9014,01545485,4166885
9014,01545497,10172444
9014,01545505,9433697
9014,01545507,10326926
9014,01545532,9275459
9014,01545549,9930920
9014,01545596,9599503
9014,01545599,9064604
9014,01545640,8415544
9014,01545656,9035015
9014,01545674,3699715
9014,01545696,9157639
9014,01545726,3191749
9014,01545976,9793817
9014,01546004,9633527
9014,01546016,8646676
9014,01546019,8393465
9014,01546030,7570524
9014,01546037,8820476
9015,00443693,9173089
9015,00444010,1937021
9015,00444112,2822867
9015,00444162,4789218
9015,00445473,7513376
9015,00446447,4044055
9015,00446474,2834609
9015,00465232,9770969
9015,00465235,9149397
9015,00741436,7793170
9015,00741962,4109040
9015,00742465,3296154
9015,00742466,3324608
9015,00742524,3930953
9015,00742559,4166097
9015,02120402,4175830
9015,02120511,8301416
9015,02121597,5842580
9015,02121945,7463300
9015,02122441,10414800
9015,02122635,8884661
9015,02122752,9672262
9015,02122831,9656452
9015,02123091,3829676
9015,02123251,4756010
9015,02123262,5553951
9015,02123767,5136096
9015,02123985,3044100
9015,02124181,7528027
9015,02124205,7643892
9015,02124935,10239292
9015,02124947,9904967
9015,02124957,3761820
9015,02124967,9153233
9015,02124977,9925400
9015,02160634,9439934
9015,02161069,4237902
9015,02161070,7294750
9015,02161075,5169277
9015,03748975,320250
9015,03749020,9057605
9015,03749127,936837
9015,03749185,5456543
9015,03749261,1271423
9015,03749262,1082767
9015,03749263,1046094
9015,03749265,656086
9015,03749860,10058097
9015,03749917,10373693
9015,03749929,3209853
9015,03750081,9851170
9015,03750101,6454716
9015,03750116,5238187
9015,03750146,4873279
9015,03750329,833864
9015,03750341,4415067
9015,03750471,10103395
9015,03750847,10239482
9015,03750866,9910994
9015,03750966,9355971
9015,03750977,4811356
9015,03751000,3276483
9015,03751007,10467246
9015,03751050,9920226
9015,03751077,10457331
9015,03751115,3884964
9015,03751209,9071202
9015,03751320,9841088
9015,03751381,7803569
9015,03751700,10232134
9015,03752019,3141739
9015,03752034,8817497
9015,03752045,2993839
9015,03752103,1263424
9015,03752265,3948675
9015,03752268,3028991
9015,03752396,669476
9015,03752417,7345004
9015,03752490,1924325
9015,03752516,8937661
9015,03752542,8780203
9015,03752662,9811752
9015,03752700,9904545
9015,03752832,4000588
9015,03753047,9831761
9015,03753130,8784489
9015,03753139,8645399
9015,03753160,9401156
9015,03753175,8739565
9015,03754175,9175525
9015,03754416,8689088
9015,03754492,8826916
9015,03754509,5650994
9015,03754515,5164912
9015,03754540,8552715
9015,03754797,4815863
9015,03754983,535211
9015,03755018,6484788
9015,03755459,871322
9015,03755654,1799250
9015,03755890,7845223
9015,03756408,9767186
9015,03756528,9897556
9015,03756605,9844873
9015,03756637,9312769
9015,03756978,9737262
9015,03757003,8932310
9015,03757132,860457
9015,03757163,9507947
9015,03757232,2975649
9015,03757724,9404155
9015,03757733,9855460
9015,03757879,9986266
9015,03757908,8775230
9015,03758127,9686027
9015,03758418,4491027
9015,03758440,2834609
9015,03758546,3491992
9015,03758633,5727591
9015,03758970,1563130
9015,03758977,3281437
9015,03759199,9758046
9015,03759307,4922065
9015,03759775,3407195
9015,03760130,4231685
9015,03760555,10452325
9015,03760662,7976201
9015,03760886,4306053
9015,03760955,4928775
9015,03761001,3982896
9015,03761134,5261419
9015,03761455,3877236
9015,03761544,1872393
9015,03761806,5340234
9015,03761992,2663502
9015,03762122,2180447
9015,03762140,3073791
9015,03762467,5332973
9015,03763624,3326528
9015,03763734,3324351
9015,03763752,3347899
9015,03764150,9928475
9015,03764679,7378122
9015,03764691,9944959
9015,03764724,3407484
9015,03765085,3782912
9015,03765128,9509583
9015,03765143,3893274
9015,03765208,4622169
9015,03765237,2958849
9015,03765324,9057031
9015,03765659,1717716
9015,03766019,3970573
9015,03766597,9927645
9015,03766650,9401716
9015,03766791,8646812
9015,03766892,10454739
9015,03766968,8173588
9015,03767240,8711952
9015,03767276,9180431
9015,03767285,8061438
9015,03767567,2911310
9015,03767692,943413
9015,03768499,2855586
9015,03769440,2399820
9015,03769781,3664742
9015,03770218,7406514
9015,03770415,3315038
9015,03770435,2627829
9015,03770495,2814969
9015,03770861,3084639
9015,03770862,3043094
9015,03770997,1654424
9015,03771338,2895343
9015,03772261,3867821
9015,03772351,7117586
9015,03772577,4751000
9015,03772764,4201221
9015,03772806,4031745
9015,03772834,5448583
9015,03773045,2719981
9015,03773113,4842457
9015,03773287,9919073
9015,03773304,9953448
9015,03773516,4044055
9015,03773532,1825646
9015,03773966,7362128
9015,03774020,604446
9015,03774825,3278381
9015,03775145,3092675
9015,03775615,8890044
9015,03775655,4364652
9015,03775841,3075991
9015,03776162,5171339
9015,03776244,5958499
9015,03776654,8428203
9015,03777039,4450824
9015,03777049,3736426
9015,03829630,4684658
9015,03829663,3920592
9015,03829773,9816095
9015,03829825,6690646
9015,03829992,9460314
9015,03830194,5366142
9015,03830235,10103395
9015,03830269,3209853
9015,03830321,2993839
9015,03830446,6484788
9015,03830573,9758046
9015,03830634,10239482
9015,03830725,10452325
9015,03830809,3073791
9015,03830824,8937661
9015,03830995,860457
9015,03831129,3970573
9015,03831276,9928475
9015,03831354,3407484
9016,00490310,1054059
9016,00490334,3884200
9016,00490352,9458800
9016,00490356,3141456
9016,00490381,8841114
9016,00490587,9544971
9016,00490589,9661027
9016,00490733,6217432
9016,00490769,182622
9016,00490849,1352805
9016,00490854,6804047
9016,00491005,1776093
9016,00491036,2994050
9016,00491083,2080395
9016,00491104,971140
9016,00491185,3280585
9016,00491186,9556183
9016,00491255,8182432
9016,00491259,3082721
9016,00491263,9360922
9016,00491275,3638217
9016,02160883,2589443
9016,03777514,10417175
9016,03777629,4267153
9016,03777658,433798
9016,03777667,3256645
9016,03777716,6334424
9016,03777733,549738
9016,03777828,3392988
9016,03777970,4209286
9016,03778013,3696989
9016,03778146,9556183
9016,03778183,346234
9016,03778185,9283165
9016,03778186,3448615
9016,03778361,1084341
9016,03778388,9162550
9016,03778404,5638331
9017,00749445,7379745
9017,00749655,3257625
9017,00750049,6472174
9017,00750071,5140269
9017,00750692,6347114
9017,00751005,6393140
9017,00751811,4972180
9017,00751816,9654666
9017,00751841,7089794
9017,00751875,7010076
9017,00752017,9551290
9017,00752021,8998501
9017,00752085,2844485
9017,00752241,9600260
9017,00752305,5029517
9017,00752342,5175316
9017,00752388,2775174
9017,00752403,5886044
9017,00752520,1172468
9017,00753297,1999262
9017,00753299,2645152
9017,00753323,7230140
9017,00753334,228613
9017,00753471,5910790
9017,00753526,10448944
9017,00753531,9234574
9017,00753536,9336699
9017,00753557,9912015
9017,00753695,743914
9017,00753721,7608283
9017,00754170,4506598
9017,00754245,3417309
9017,00754258,10664665
9017,00754263,10664660
9017,02160828,10407319
9017,02160829,2571384
9017,02160834,6883180
9017,02160836,7736742
9017,02160852,4865228
9017,02160853,5392100
9018,00487671,7680390
9018,00488443,8664684
9018,00488610,3289526
9018,00488848,2614871
9018,00488851,7701206
9018,00488861,10422945
9018,00488865,1033780
9018,00488869,3037655
9018,00489103,3212607
9018,00489266,910758
9018,00489329,10177520
9018,00489354,9848618
9018,00489369,1832552
9018,00489417,9432146
9018,00489425,9974018
9018,00489435,9291457
9018,00489503,3521107
9018,00489698,9991317
9018,00489708,9164554
9018,00489812,8291383
9018,00490099,9573020
9018,02160858,1410511
9018,02160859,5426812
9018,02160868,7538540
9018,02160878,9215527
9018,02160881,4490943
9018,03778695,4978558
9018,03779008,9215527
9018,03779024,9432146
9018,03779132,4580478
9018,03779262,8081105
9018,03779263,3256645
9018,03779299,4344494
9018,03779339,8753211
9018,03779340,10458542
9018,03779362,6607973
9018,03779452,4549662
9018,03779647,8571989
9018,03780161,3496264
9018,03780225,3496264
9018,03780244,9991317
9018,03780444,6903045
9018,03780519,8976413
9018,03780588,9068987
9018,03780726,7081270
9018,03780855,719557
9018,03780871,4406454
9018,03780979,7265261
9018,03781130,5613522
9018,03781298,3542183
9018,03781420,912409
9018,03782001,4701026
9018,03782006,4411880
9018,03782023,2957696
9018,03782036,2071559
9018,03782042,1828526
9018,03782242,9043458
9018,03782695,9043458
9018,03783142,910758
9018,03783486,3028991
9018,03783728,3371667
9018,03784015,7259939
9018,03784017,1298378
9018,03784018,10018869
9018,03784019,3693886
9018,03784140,2962633
9018,03784273,518735
9018,03784299,7827156
9018,03784517,6118991
9018,03784538,3212607
9018,03784812,518736
9018,03784840,2540652
9018,03784953,2918100
9018,03784978,3854672
9018,03785148,3303166
9018,03785210,10470778
9018,03785324,10100439
9018,03785327,2196898
9018,03785338,291091
9018,03785352,315163
9018,03785464,7639343
9018,03785484,1033780
9018,03785552,8664684
9018,03785571,1043432
9018,03785682,2829185
9018,03785889,3688180
9018,03785917,2962633
9018,03786132,518735
9018,03786155,3693886
9018,03786183,4849608
9018,03786338,5503801
9018,03786599,3037655
9018,03786692,2102276
9018,03786920,392431
9018,03787244,9160121
9018,03787247,9632465
9018,03787886,5731835
9018,03787941,7701206
9018,03788236,7259939
9018,03788294,29862
9018,03788450,3108163
9018,03788588,4411880
9018,03788656,2540652
9018,03788711,3108163
9102,02072229,10665620
9102,02160047,10664368
9102,02160049,10664366
9102,02160051,10664364
9102,02160056,10037037
9102,02160057,10664359
9102,02160080,10664336
9102,02160096,9525076
9102,02160109,9574158
9102,02160111,3765564
9102,02160112,10664704
9102,02160115,4238489
9104,00570065,10002457
9104,00582559,10002457
9104,00584805,671984
9104,00585251,527044
9104,00585526,4986082
9104,00585866,9374301
9104,00585912,2663865
9104,00585927,2288024
9104,00587571,671984
9104,00589201,9268258
9104,00589396,10139127
9104,00589570,264612
9104,00590499,6356088
