rpno,policyno,paydate,mode,type
C59976010101,23231100,2563,1,UL
301630040968,23087894,2563,1,UL
91630025550,23097959,2563,1,UL
91630031924,23104046,2563,1,UL
91630035765,22945450,2563,1,UL
671630009226,23077024,2563,1,UL
671630009225,23082578,2563,1,UL
541630037866,23089538,2563,1,UL
939630076607,23085973,2563,1,UL
272630036371,23103450,2563,1,UL
C59991170101,23231495,2563,1,UL
C59992110101,23231546,2563,1,UL
C59992360101,23231555,2563,1,UL
C59992450101,23231560,2563,1,UL
C59992480101,23231563,2563,1,UL
C59992880101,23231585,2563,1,UL
C59993100101,23231591,2563,1,UL
C59993200101,23231598,2563,1,UL
C59993260101,23231603,2563,1,UL
C59993530101,23231615,2563,1,UL
C59996090101,23231700,2563,1,UL
C59997620101,23231761,2563,1,UL
C59997630101,23231762,2563,1,UL
C59998400101,23231795,2563,1,UL
C59998890101,23231805,2563,1,UL
C59999830101,23231843,2563,1,UL
C60000630101,23231862,2563,1,UL
C60000660101,23231865,2563,1,UL
C60000970101,23231877,2563,1,UL
C60001020101,23231881,2563,1,UL
C60002260101,23231959,2563,1,UL
C60002700101,23231992,2563,1,UL
C60002920101,23232011,2563,1,UL
C60003020101,23232016,2563,1,UL
C60003110101,23232022,2563,1,UL
C60003130101,23232024,2563,1,UL
C60003200101,23232027,2563,1,UL
C60187670101,23238461,2563,1,UL
C60010830101,23230421,2563,1,UL
C60003460101,23232038,2563,1,UL
C60003490101,23232041,2563,1,UL
C60004700101,23232069,2563,1,UL
C60005780101,23232107,2563,1,UL
C60006440101,23232133,2563,1,UL
C60007060101,23232150,2563,1,UL
C60012240101,23232242,2563,1,UL
C60013590101,23232302,2563,1,UL
C60014550101,23232337,2563,1,UL
C60018290101,23232445,2563,1,UL
C60018390101,23232448,2563,1,UL
C60018790101,23232472,2563,1,UL
C60018820101,23232474,2563,1,UL
C60019000101,23232485,2563,1,UL
C60023850101,23232629,2563,1,UL
C60026310101,23232679,2563,1,UL
C60027080101,23232709,2563,1,UL
C60031560101,23232861,2563,1,UL
C60031660101,23232867,2563,1,UL
C60032620101,23232915,2563,1,UL
C60033670101,23232941,2563,1,UL
C60033710101,23232943,2563,1,UL
C60033720101,23232944,2563,1,UL
C60033930101,23232950,2563,1,UL
C60034330101,23232963,2563,1,UL
C60034760101,23232984,2563,1,UL
C60035460101,23233017,2563,1,UL
C60036590101,23233054,2563,1,UL
C60037630101,23233110,2563,1,UL
C60038150101,23233127,2563,1,UL
C60038990101,23233157,2563,1,UL
C60039400101,23233176,2563,1,UL
C60039680101,23233191,2563,1,UL
C60040440101,23233227,2563,1,UL
C60026050101,23232670,2563,1,UL
C60041730101,23233254,2563,1,UL
C60042700101,23233281,2563,1,UL
C60046170101,23233387,2563,1,UL
C60047980101,23233467,2563,1,UL
C60048260101,23233486,2563,1,UL
C60048600101,23233513,2563,1,UL
C60048630101,23233515,2563,1,UL
C60048660101,23233517,2563,1,UL
C60048910101,23233531,2563,1,UL
C60050200101,23233588,2563,1,UL
C60050420101,23233600,2563,1,UL
C60050450101,23233602,2563,1,UL
C60051390101,23233660,2563,1,UL
C60053310101,23233733,2563,1,UL
C60061590101,23233910,2563,1,UL
939630076602,23096346,2563,1,UL
939630076601,23097054,2563,1,UL
C60194170101,23238662,2563,1,UL
C60196690101,23238779,2563,1,UL
C60063070101,23233952,2563,1,UL
C60068630101,23234177,2563,1,UL
C60069040101,23234196,2563,1,UL
C60072570101,23234357,2563,1,UL
C60072710101,23234371,2563,1,UL
C60072720101,23234372,2563,1,UL
C60073220101,23234383,2563,1,UL
C60084900101,23231815,2563,1,UL
C60076520101,23234457,2563,1,UL
C60080930101,23234553,2563,1,UL
C60084070101,23234663,2563,1,UL
C60085490101,23234743,2563,1,UL
C60097800101,23235185,2563,1,UL
C60101480101,23235313,2563,1,UL
C60110890101,23235672,2563,1,UL
C60111800101,23235705,2563,1,UL
C60111970101,23235711,2563,1,UL
C60130950101,23236388,2563,1,UL
C60133950101,23236537,2563,1,UL
C60142960101,23236803,2563,1,UL
C60211220101,23239359,2563,1,UL
C60211360101,23239363,2563,1,UL
C60228450101,23239980,2563,1,UL
C60244260101,23240427,2563,1,UL
C60246200101,23240483,2563,1,UL
C60257330101,23240782,2563,1,UL
945630000267,22850794,2563,1,ULIP
945630000268,22850796,2563,1,ULIP
C60105460101,23235491,2563,1,UL
C59945990101,23230177,2563,1,UL
C59961380101,23230628,2563,1,UL
654630021996,23103439,2563,1,UL
C60152580101,23237203,2563,1,UL
C60143850101,23236869,2563,1,UL
C60143860101,23236870,2563,1,UL
C60143870101,23236871,2563,1,UL
C60144010101,23236882,2563,1,UL
C60144250101,23236885,2563,1,UL
C60144510101,23236895,2563,1,UL
C60144670101,23236905,2563,1,UL
C60148490101,23237019,2563,1,UL
C60148630101,23237027,2563,1,UL
C60149050101,23237063,2563,1,UL
C60152130101,23237187,2563,1,UL
C60152280101,23237193,2563,1,UL
C60152770101,23237208,2563,1,UL
C60153910101,23237263,2563,1,UL
C60154140101,23237278,2563,1,UL
C60154280101,23237284,2563,1,UL
C60154530101,23237296,2563,1,UL
C60154800101,23237310,2563,1,UL
C60154860101,23237314,2563,1,UL
C60154960101,23237322,2563,1,UL
C60155850101,23237365,2563,1,UL
C60156190101,23237392,2563,1,UL
C60156390101,23237410,2563,1,UL
C60156650101,23237433,2563,1,UL
C60156930101,23237442,2563,1,UL
C59964000101,23230742,2563,1,UL
C59972960101,23230990,2563,1,UL
C59973540101,23231008,2563,1,UL
C59978300101,23231157,2563,1,UL
453630021219,23097516,2563,1,UL
C59987660101,23231313,2563,1,UL
C59988290101,23231321,2563,1,UL
C59988350101,23231326,2563,1,UL
C59988420101,23231328,2563,1,UL
C59988510101,23231335,2563,1,UL
C59988520101,23231336,2563,1,UL
C59988710101,23231341,2563,1,UL
C59989140101,23231365,2563,1,UL
C59989170101,23231368,2563,1,UL
C59989250101,23231375,2563,1,UL
C59989370101,23231386,2563,1,UL
C59989460101,23231395,2563,1,UL
C59989540101,23231403,2563,1,UL
C59989810101,23231430,2563,1,UL
7630080747,23086547,2563,1,UL
C60163620101,23237596,2563,1,UL
C60158050101,23237477,2563,1,UL
C60158290101,23237484,2563,1,UL
C60159380101,23237511,2563,1,UL
C60164090101,23237627,2563,1,UL
C60164710101,23237647,2563,1,UL
C60165020101,23237657,2563,1,UL
C60165520101,23237689,2563,1,UL
C60165970101,23237708,2563,1,UL
C60166460101,23237720,2563,1,UL
C60168390101,23237798,2563,1,UL
C60168420101,23237800,2563,1,UL
C60168680101,23237816,2563,1,UL
C60169180101,23237834,2563,1,UL
C60169410101,23237843,2563,1,UL
C60173020101,23237957,2563,1,UL
652630015213,23106621,2563,1,UL
652630015214,23111415,2563,1,UL
451630057530,23093693,2563,1,UL
C60176450101,23238050,2563,1,UL
C59991550101,23231518,2563,1,UL
C59993250101,23231602,2563,1,UL
C59993520101,23231614,2563,1,UL
C59993570101,23231618,2563,1,UL
C59993670101,23231621,2563,1,UL
C59993840101,23231624,2563,1,UL
C59994140101,23231628,2563,1,UL
C60186860101,23238414,2563,1,UL
C60186960101,23238421,2563,1,UL
C59994950101,23231645,2563,1,UL
C59994960101,23231646,2563,1,UL
C59996070101,23231698,2563,1,UL
C59997850101,23231771,2563,1,UL
C59997880101,23231773,2563,1,UL
C59999080101,23231811,2563,1,UL
C59999770101,23231840,2563,1,UL
C60000390101,23231855,2563,1,UL
C60000560101,23231859,2563,1,UL
C60001080101,23231887,2563,1,UL
C60001620101,23231901,2563,1,UL
C60003210101,23232028,2563,1,UL
C60003260101,23232030,2563,1,UL
C60187940101,23238480,2563,1,UL
C60175640101,23238023,2563,1,UL
C60176940101,23238067,2563,1,UL
C60177250101,23238076,2563,1,UL
C60177330101,23238083,2563,1,UL
C60179390101,23238138,2563,1,UL
C60179650101,23238163,2563,1,UL
C60181980101,23238226,2563,1,UL
C60182710101,23238245,2563,1,UL
C60183340101,23238275,2563,1,UL
C60186830101,23238412,2563,1,UL
C60187020101,23238426,2563,1,UL
C60187080101,23238428,2563,1,UL
C60187170101,23238434,2563,1,UL
C60187330101,23238449,2563,1,UL
C60011860101,23231644,2563,1,UL
C60004120101,23232048,2563,1,UL
C60004230101,23232052,2563,1,UL
C60004390101,23232057,2563,1,UL
C60005600101,23232101,2563,1,UL
C60007520101,23232156,2563,1,UL
C60007610101,23232159,2563,1,UL
C60010490101,23232206,2563,1,UL
C60012200101,23232239,2563,1,UL
C60012290101,23232246,2563,1,UL
C60013690101,23232309,2563,1,UL
C60015970101,23232379,2563,1,UL
C60018200101,23232437,2563,1,UL
C60018640101,23232461,2563,1,UL
C60019060101,23232489,2563,1,UL
C60019210101,23232492,2563,1,UL
C60019240101,23232494,2563,1,UL
C60020230101,23232531,2563,1,UL
C60020860101,23232560,2563,1,UL
C60020870101,23232561,2563,1,UL
C60020960101,23232564,2563,1,UL
C60021080101,23232572,2563,1,UL
C60021110101,23232574,2563,1,UL
C60021270101,23232579,2563,1,UL
C60021730101,23232611,2563,1,UL
C60021740101,23232612,2563,1,UL
C60171990101,23237904,2563,1,UL
C60027800101,23232733,2563,1,UL
C60030390101,23232788,2563,1,UL
C60031270101,23232842,2563,1,UL
C60031420101,23232854,2563,1,UL
C60031450101,23232856,2563,1,UL
C60031880101,23232880,2563,1,UL
C60031900101,23232882,2563,1,UL
C60031970101,23232886,2563,1,UL
C60032370101,23232903,2563,1,UL
C60034560101,23232978,2563,1,UL
C60035030101,23232994,2563,1,UL
C60035420101,23233014,2563,1,UL
C60035670101,23233022,2563,1,UL
C60035690101,23233024,2563,1,UL
C60037170101,23233088,2563,1,UL
C60037960101,23233121,2563,1,UL
C60038540101,23233145,2563,1,UL
C60039310101,23233167,2563,1,UL
C60040210101,23233212,2563,1,UL
C60040300101,23233219,2563,1,UL
C60040470101,23233230,2563,1,UL
C60053370101,23233175,2563,1,UL
C60041760101,23233257,2563,1,UL
C60042500101,23233276,2563,1,UL
C60042860101,23233283,2563,1,UL
C60043240101,23233299,2563,1,UL
C60043250101,23233300,2563,1,UL
C60043260101,23233301,2563,1,UL
C60043540101,23233305,2563,1,UL
C60045470101,23233368,2563,1,UL
C60045810101,23233374,2563,1,UL
C60046570101,23233402,2563,1,UL
C60048160101,23233478,2563,1,UL
C60048800101,23233522,2563,1,UL
C60048880101,23233529,2563,1,UL
C60049200101,23233547,2563,1,UL
C60049210101,23233548,2563,1,UL
C60049510101,23233565,2563,1,UL
C60050610101,23233610,2563,1,UL
C60050920101,23233623,2563,1,UL
C60050930101,23233624,2563,1,UL
C60050980101,23233627,2563,1,UL
C60051130101,23233637,2563,1,UL
C60051170101,23233640,2563,1,UL
C60051300101,23233652,2563,1,UL
C60051440101,23233664,2563,1,UL
C60052470101,23233712,2563,1,UL
C60052480101,23233713,2563,1,UL
C60053640101,23233753,2563,1,UL
C60053660101,23233755,2563,1,UL
C60054310101,23233787,2563,1,UL
C60054330101,23233788,2563,1,UL
C60054340101,23233789,2563,1,UL
C60054450101,23233800,2563,1,UL
C60057070101,23233826,2563,1,UL
C60059680101,23233836,2563,1,UL
C60060230101,23233849,2563,1,UL
C60060430101,23233853,2563,1,UL
C60060500101,23233858,2563,1,UL
C60060600101,23233868,2563,1,UL
C60060640101,23233872,2563,1,UL
C60060690101,23233877,2563,1,UL
C60060710101,23233879,2563,1,UL
C60060730101,23233881,2563,1,UL
C60061150101,23233886,2563,1,UL
C60061190101,23233887,2563,1,UL
C60061270101,23233889,2563,1,UL
C60061280101,23233890,2563,1,UL
C60061630101,23233914,2563,1,UL
C60020700101,23232545,2563,1,UL
C60193790101,23238638,2563,1,UL
C60197080101,23238798,2563,1,UL
C60061700101,23233921,2563,1,UL
C60061760101,23233922,2563,1,UL
C60200180101,23238884,2563,1,UL
C60063190101,23233956,2563,1,UL
C60063590101,23233964,2563,1,UL
C60064050101,23233986,2563,1,UL
C60064860101,23234012,2563,1,UL
C60067480101,23234096,2563,1,UL
C60067840101,23234123,2563,1,UL
C60068250101,23234158,2563,1,UL
C60068540101,23234170,2563,1,UL
C60068560101,23234171,2563,1,UL
C60068810101,23234184,2563,1,UL
C60068900101,23234191,2563,1,UL
C60069440101,23234214,2563,1,UL
C60069540101,23234221,2563,1,UL
C60069920101,23234240,2563,1,UL
C60070870101,23234275,2563,1,UL
C60070910101,23234278,2563,1,UL
C60071020101,23234286,2563,1,UL
C60072010101,23234327,2563,1,UL
C60072540101,23234354,2563,1,UL
C60072590101,23234359,2563,1,UL
C60072650101,23234365,2563,1,UL
C60073400101,23234392,2563,1,UL
C60073630101,23234401,2563,1,UL
C60200480101,23238895,2563,1,UL
C60200850101,23238916,2563,1,UL
C60201490101,23238934,2563,1,UL
C60085310101,23233206,2563,1,UL
C60060440101,23233854,2563,1,UL
C60076600101,23234460,2563,1,UL
C60077440101,23234476,2563,1,UL
C60078640101,23234492,2563,1,UL
C60079030101,23234498,2563,1,UL
C60079270101,23234505,2563,1,UL
C60080650101,23234546,2563,1,UL
C60080750101,23234548,2563,1,UL
C60081380101,23234564,2563,1,UL
C60081540101,23234571,2563,1,UL
C60082090101,23234584,2563,1,UL
C60082160101,23234585,2563,1,UL
C60082170101,23234586,2563,1,UL
C60083010101,23234613,2563,1,UL
C60084440101,23234688,2563,1,UL
C60086150101,23234758,2563,1,UL
C60086250101,23234764,2563,1,UL
C60086600101,23234776,2563,1,UL
C60086830101,23234786,2563,1,UL
C60087720101,23234834,2563,1,UL
C60087860101,23234845,2563,1,UL
C60088290101,23234863,2563,1,UL
C60088500101,23234873,2563,1,UL
C60088530101,23234876,2563,1,UL
C60088570101,23234878,2563,1,UL
C60088600101,23234879,2563,1,UL
C60089350101,23234897,2563,1,UL
C60089450101,23234899,2563,1,UL
C60089930101,23234911,2563,1,UL
C60090250101,23234923,2563,1,UL
C60090650101,23234954,2563,1,UL
C60090690101,23234958,2563,1,UL
C60090890101,23234969,2563,1,UL
C60090900101,23234970,2563,1,UL
C60091450101,23235014,2563,1,UL
C60092550101,23234887,2563,1,UL
C60094770101,23235084,2563,1,UL
C60095150101,23235095,2563,1,UL
C60095250101,23235100,2563,1,UL
C60097250101,23235170,2563,1,UL
C60097970101,23235193,2563,1,UL
C60098870101,23235204,2563,1,UL
C60099740101,23235267,2563,1,UL
C60100350101,23235288,2563,1,UL
C60100610101,23235293,2563,1,UL
C60102480101,23235356,2563,1,UL
C60102660101,23235365,2563,1,UL
C60102850101,23235372,2563,1,UL
C60103450101,23235400,2563,1,UL
C60103550101,23235405,2563,1,UL
C60103690101,23235418,2563,1,UL
C60103840101,23235425,2563,1,UL
C60104200101,23235437,2563,1,UL
C60104280101,23235442,2563,1,UL
C60105230101,23235477,2563,1,UL
C60106000101,23235512,2563,1,UL
C60106720101,23235540,2563,1,UL
C60106830101,23235547,2563,1,UL
C60106860101,23235550,2563,1,UL
C60107660101,23235582,2563,1,UL
C60108090101,23235602,2563,1,UL
C60108290101,23235608,2563,1,UL
C60111670101,23232043,2563,1,UL
C60109010101,23235619,2563,1,UL
C60109420101,23235631,2563,1,UL
C60109580101,23235637,2563,1,UL
C60109720101,23235640,2563,1,UL
C60110190101,23235652,2563,1,UL
C60110620101,23235665,2563,1,UL
C60110950101,23235675,2563,1,UL
C60112590101,23235742,2563,1,UL
C60112630101,23235745,2563,1,UL
C60112670101,23235747,2563,1,UL
C60112910101,23235759,2563,1,UL
C60113070101,23235768,2563,1,UL
C60113080101,23235769,2563,1,UL
C60113120101,23235772,2563,1,UL
C60114140101,23235807,2563,1,UL
C60114570101,23235819,2563,1,UL
C60115140101,23235832,2563,1,UL
C60115250101,23235839,2563,1,UL
C60115850101,23235852,2563,1,UL
C60117380101,23235927,2563,1,UL
C60118860101,23236002,2563,1,UL
C60119920101,23236036,2563,1,UL
C60120130101,23236045,2563,1,UL
C60120230101,23236048,2563,1,UL
C60121290101,23236084,2563,1,UL
C60121460101,23236090,2563,1,UL
C60121470101,23236091,2563,1,UL
C60121520101,23236096,2563,1,UL
C60122110101,23236127,2563,1,UL
C60122200101,23236132,2563,1,UL
C60122370101,23236145,2563,1,UL
C60122830101,23236159,2563,1,UL
C60123070101,23236172,2563,1,UL
C60123090101,23236174,2563,1,UL
C60123240101,23236186,2563,1,UL
C60123270101,23236187,2563,1,UL
C60123530101,23236208,2563,1,UL
C60123590101,23236212,2563,1,UL
C60125750101,23235985,2563,1,UL
C60102240101,23235339,2563,1,UL
C60127970101,23236336,2563,1,UL
C60135220101,23236584,2563,1,UL
C60126040101,23236280,2563,1,UL
C60127010101,23236306,2563,1,UL
C60127090101,23236310,2563,1,UL
C60127840101,23236330,2563,1,UL
C60128250101,23236348,2563,1,UL
C60131420101,23236405,2563,1,UL
C60132210101,23236452,2563,1,UL
C60132430101,23236462,2563,1,UL
C60132590101,23236468,2563,1,UL
C60132640101,23236473,2563,1,UL
C60132720101,23236481,2563,1,UL
C60133710101,23236525,2563,1,UL
C60133840101,23236531,2563,1,UL
C60133930101,23236535,2563,1,UL
C60137200101,23236541,2563,1,UL
C60135460101,23236592,2563,1,UL
C60138070101,23236709,2563,1,UL
C60138140101,23236714,2563,1,UL
C60138200101,23236720,2563,1,UL
121630022009,23098665,2563,1,UL
C60141090101,23236749,2563,1,UL
C60141700101,23236762,2563,1,UL
C60142300101,23236777,2563,1,UL
C60142850101,23236798,2563,1,UL
C60203460101,23239046,2563,1,UL
C60205960101,23239124,2563,1,UL
C60207260101,23239169,2563,1,UL
C60207370101,23239180,2563,1,UL
C60210160101,23239317,2563,1,UL
C60210960101,23239349,2563,1,UL
C60211730101,23239367,2563,1,UL
C60211800101,23239369,2563,1,UL
C60220330101,23239566,2563,1,UL
C60226800101,23239911,2563,1,UL
C60226260101,23239886,2563,1,UL
C60226280101,23239888,2563,1,UL
C60227100101,23239920,2563,1,UL
C60227760101,23239941,2563,1,UL
C60229020101,23240012,2563,1,UL
C60231210101,23240130,2563,1,UL
C60231280101,23240133,2563,1,UL
C60232100101,23240158,2563,1,UL
C60250330101,23240596,2563,1,UL
C60252830101,23240650,2563,1,UL
C60254080101,23240676,2563,1,UL
C60256280101,23240751,2563,1,UL
C60271140101,23239946,2563,1,UL
C60259260101,23240814,2563,1,UL
C60265940101,23240975,2563,1,UL
C60266290101,23240978,2563,1,UL
C60266480101,23240984,2563,1,UL
C60271550101,23241152,2563,1,UL
C60272510101,23241199,2563,1,UL
C60273360101,23241219,2563,1,UL
C60283420101,23239883,2563,1,UL
C60283460101,23241348,2563,1,UL
C60289880101,23241411,2563,1,UL
945630000269,23085689,2563,1,ULIP
331630021383,22966652,2563,1,ULIP
331630021384,22966650,2563,1,ULIP
451630033036,23085083,2563,1,UL
C60145570101,23236943,2563,1,UL
C60144880101,23236912,2563,1,UL
C60155770101,23237361,2563,1,UL
541630022737,22972565,2563,1,UL
C60163530101,23237587,2563,1,UL
C60167150101,23237745,2563,1,UL
C60168460101,23237803,2563,1,UL
C60172950101,23237950,2563,1,UL
51630023391,23090991,2563,1,UL
452630011844,23095595,2563,1,UL
541630038099,23104837,2563,1,UL
939630079153,23089484,2563,1,UL
939630079190,23097141,2563,1,UL
C60175790101,23238032,2563,1,UL
C60180650101,23238195,2563,1,UL
939630079183,23096204,2563,1,UL
C59999500101,23231826,2563,1,UL
C60173980101,23237976,2563,1,UL
C60004620101,23232055,2563,1,UL
C60004480101,23232060,2563,1,UL
C60020210101,23232529,2563,1,UL
693630007677,23092045,2563,1,UL
C60031300101,23232843,2563,1,UL
C60031500101,23232860,2563,1,UL
C60031570101,23232862,2563,1,UL
C60035900101,23233037,2563,1,UL
C60037770101,23233113,2563,1,UL
C60038440101,23233139,2563,1,UL
C60039340101,23233170,2563,1,UL
C60040380101,23233225,2563,1,UL
939630079149,23096414,2563,1,UL
939630079152,23097587,2563,1,UL
C60042540101,23233278,2563,1,UL
C60043140101,23233295,2563,1,UL
C60048540101,23233509,2563,1,UL
C60048650101,23233516,2563,1,UL
C60049530101,23233566,2563,1,UL
C60049650101,23233568,2563,1,UL
C60052290101,23233702,2563,1,UL
C60054250101,23233781,2563,1,UL
C60056810101,23233821,2563,1,UL
C60057160101,23233828,2563,1,UL
C60060420101,23233852,2563,1,UL
C60061260101,23233888,2563,1,UL
C60061450101,23233896,2563,1,UL
C60061660101,23233917,2563,1,UL
C60200810101,23238915,2563,1,UL
C60193780101,23238637,2563,1,UL
C60196370101,23238764,2563,1,UL
C60072670101,23234367,2563,1,UL
C60199770101,23238874,2563,1,UL
C60062170101,23233933,2563,1,UL
C60071510101,23234303,2563,1,UL
C60072350101,23234348,2563,1,UL
C60060530101,23233861,2563,1,UL
C60053250101,23233732,2563,1,UL
C60083800101,23234644,2563,1,UL
C60086610101,23234777,2563,1,UL
C60086680101,23234780,2563,1,UL
C60090210101,23234922,2563,1,UL
C60091690101,23235030,2563,1,UL
431630046787,23097243,2563,1,UL
C60103430101,23235399,2563,1,UL
C60107510101,23235575,2563,1,UL
C60107540101,23235576,2563,1,UL
939630079163,23092115,2563,1,UL
C60117530101,23235935,2563,1,UL
C60109560101,23235636,2563,1,UL
C60112980101,23235760,2563,1,UL
C60115200101,23235835,2563,1,UL
C60116570101,23235893,2563,1,UL
C60118320101,23235982,2563,1,UL
C60121480101,23236092,2563,1,UL
C60122010101,23236121,2563,1,UL
C60124750101,23236265,2563,1,UL
C60128880101,23236364,2563,1,UL
C60130930101,23236387,2563,1,UL
C60132600101,23236469,2563,1,UL
C60134500101,23236560,2563,1,UL
C60134550101,23236564,2563,1,UL
C60138290101,23236729,2563,1,UL
C60203610101,23239048,2563,1,UL
C60143720101,23236857,2563,1,UL
C60212410101,23239394,2563,1,UL
C60206290101,23239135,2563,1,UL
C60226390101,23239895,2563,1,UL
C60226710101,23239908,2563,1,UL
C60275500101,23241290,2563,1,UL
652630012155,23099126,2563,1,UL
653630011622,23088452,2563,1,UL
17630038187,23095626,2563,1,UL
272630036370,23094135,2563,1,UL
C60165550101,23237692,2563,1,UL
C60165530101,23237690,2563,1,UL
295630013233,23088886,2563,1,UL
C60187500101,23238099,2563,1,UL
C60036120101,23233045,2563,1,UL
939630080154,23099221,2563,1,UL
51630018335,23089946,2563,1,UL
C60048130101,23233475,2563,1,UL
C60051220101,23233644,2563,1,UL
C60054280101,23233784,2563,1,UL
